,WijkenEnBuurten,SoortRegio,AantalInwoners,Mannen,Vrouwen,k_0Tot15Jaar,k_15Tot25Jaar,k_25Tot45Jaar,k_45Tot65Jaar,k_65JaarOfOuder,Ongehuwd,Gehuwd,Gescheiden,Verweduwd,WestersTotaal,NietWestersTotaal,GeboorteRelatief,SterfteRelatief,HuishoudensTotaal,Eenpersoonshuishoudens,HuishoudensZonderKinderen,HuishoudensMetKinderen,GemiddeldeHuishoudensgrootte,Bevolkingsdichtheid,Woningvoorraad,GemiddeldeWoningwaarde,PercentageEengezinswoning,PercentageMeergezinswoning,PercentageBewoond,Koopwoningen,HuurwoningenTotaal,InBezitWoningcorporatie,InBezitOverigeVerhuurders,BouwjaarVoor2000,BouwjaarVanaf2000,GemiddeldElektriciteitsverbruikTotaal,Appartement,Appartement1,Tussenwoning,Tussenwoning1,Hoekwoning,Hoekwoning1,TweeOnderEenKapWoning,TweeOnderEenKapWoning1,VrijstaandeWoning,VrijstaandeWoning1,Huurwoning,Huurwoning1,GemiddeldAardgasverbruikTotaal,AantalInkomensontvangers,GemiddeldInkomenPerInkomensontvanger,GemiddeldInkomenPerInwoner,k_40PersonenMetLaagsteInkomen,k_20PersonenMetHoogsteInkomen,k_20HuishoudensMetHoogsteInkomen,HuishoudensMetEenLaagInkomen,HuishOnderOfRondSociaalMinimum,BedrijfsvestigingenTotaal,PersonenautoSTotaal,PersonenautoSJongerDan6Jaar,PersonenautoS6JaarEnOuder,PersonenautoSBrandstofBenzine,PersonenautoSOverigeBrandstof,PersonenautoSPerHuishouden,PersonenautoSNaarOppervlakte,Motorfietsen,MateVanStedelijkheid,Omgevingsadressendichtheid,attributes.TELJAAR,attributes.AANTAL,attributes.AANTAL_SUMMED,Zon_atlas
0,140000,Buurt     ,2710,1465,1240,4.0,48.0,31.0,11.0,6.0,85.0,8.0,6.0,1.0,15.0,12.0,6.0,2.0,2060,84.0,13.0,3.0,1.2,10395.0,1143,184.0,16.0,84.0,83.0,15.0,72.0,16.0,56.0,99.0,1.0,2650.0,2350.0,1500.0,2800.0,2150.0,3150.0,2500.0,3350.0,2450.0,2650.0,3420.0,2250.0,1550.0,1900.0,1600.0,21.7,14.9,61.0,11.0,10.0,61.0,16.0,515.0,430,110,320,330,100,0.2,1650.0,50,1,6041,2013,55.0,55.0,1.3
1,140000,Buurt     ,2770,1495,1275,3.0,50.0,30.0,11.0,6.0,85.0,8.0,5.0,1.0,16.0,11.0,3.0,2.0,2270,85.0,12.0,3.0,1.2,10633.0,1159,173.0,16.0,84.0,83.0,12.0,76.0,16.0,61.0,99.0,1.0,2500.0,2350.0,1150.0,2900.0,1650.0,3900.0,1850.0,3350.0,2450.0,2650.0,3420.0,2050.0,1050.0,1250.0,2300.0,17.1,16.2,71.1,8.6,4.0,22.9,18.0,490.0,415,105,310,320,95,0.2,1585.0,35,1,6174,2014,49.0,104.0,1.3
2,140000,Buurt     ,4385,2325,2055,125.0,2135.0,1405.0,480.0,235.0,3805.0,320.0,200.0,55.0,680.0,420.0,5.0,2.0,3585,3020.0,465.0,95.0,1.2,11841.0,1970,164.0,16.0,84.0,89.0,14.0,79.0,19.0,60.0,98.0,2.0,2440.0,2190.0,1210.0,3140.0,1790.0,3050.0,1740.0,3350.0,2450.0,2650.0,3420.0,2260.0,1230.0,1300.0,3900.0,19.9,18.6,65.6,10.4,4.9,19.2,15.9,810.0,695,155,535,495,195,0.2,1872.0,80,1,6009,2015,133.0,237.0,1.3
3,140000,Buurt     ,4380,2320,2055,120.0,2095.0,1435.0,490.0,235.0,3820.0,320.0,190.0,50.0,685.0,405.0,4.0,1.0,3565,2990.0,480.0,95.0,1.2,11807.0,2050,162.0,15.0,85.0,88.0,13.0,81.0,18.0,62.0,98.0,2.0,2370.0,2120.0,1200.0,3160.0,1880.0,3210.0,1970.0,3350.0,2450.0,2650.0,3420.0,2250.0,1260.0,1310.0,3900.0,19.9,18.6,65.6,10.4,4.9,19.2,15.9,825.0,675,150,525,490,185,0.2,1825.0,80,1,6129,2016,482.0,719.0,1.3
4,140001,Buurt     ,5995,3240,2750,3.0,45.0,33.0,13.0,6.0,85.0,8.0,5.0,2.0,15.0,9.0,5.0,4.0,4880,83.0,14.0,3.0,1.2,10824.0,3198,174.0,12.0,88.0,87.0,17.0,71.0,28.0,43.0,99.0,1.0,2550.0,2150.0,1400.0,3100.0,2100.0,2600.0,2200.0,3350.0,2450.0,2650.0,3420.0,2100.0,1350.0,1650.0,4000.0,23.9,17.1,59.0,13.0,9.0,68.0,22.0,1120.0,1080,285,800,830,255,0.2,1950.0,115,1,5837,2013,18.0,18.0,1.5333333333333334
5,140001,Buurt     ,6230,3380,2855,3.0,45.0,33.0,13.0,6.0,85.0,8.0,5.0,2.0,15.0,9.0,3.0,5.0,5040,82.0,15.0,3.0,1.2,11256.0,3266,165.0,11.0,89.0,87.0,15.0,77.0,28.0,49.0,99.0,1.0,2300.0,2100.0,1050.0,3150.0,1600.0,2600.0,1600.0,3350.0,2450.0,2650.0,3420.0,1950.0,1000.0,1150.0,5300.0,19.1,18.1,67.3,10.0,5.0,25.8,20.3,1130.0,1065,280,785,805,260,0.2,1921.0,115,1,5953,2014,60.0,78.0,1.5333333333333334
6,140001,Buurt     ,6410,3435,2975,155.0,3025.0,2035.0,805.0,390.0,5525.0,500.0,290.0,90.0,980.0,610.0,3.0,5.0,5120,4260.0,700.0,160.0,1.2,11652.0,3266,159.0,11.0,89.0,90.0,15.0,79.0,28.0,51.0,99.0,1.0,2390.0,2060.0,1140.0,3230.0,1680.0,4020.0,1740.0,3350.0,2450.0,2650.0,3420.0,2090.0,1150.0,1220.0,5600.0,21.1,19.8,63.7,11.1,5.2,18.9,15.7,1170.0,1710,675,1035,840,870,0.3,3104.0,175,1,5743,2015,30.0,108.0,1.5333333333333334
7,140001,Buurt     ,6530,3495,3035,165.0,3005.0,2170.0,785.0,400.0,5640.0,500.0,300.0,80.0,975.0,645.0,4.0,6.0,5195,4315.0,715.0,165.0,1.2,11854.0,3356,158.0,11.0,89.0,89.0,14.0,80.0,26.0,54.0,99.0,1.0,2210.0,2040.0,1170.0,3090.0,1820.0,3770.0,2130.0,3350.0,2450.0,2650.0,3420.0,2050.0,1180.0,1250.0,5600.0,21.1,19.8,63.7,11.1,5.2,18.9,15.7,1190.0,1750,675,1075,820,930,0.3,3178.0,180,1,5844,2016,96.0,204.0,1.5333333333333334
8,140002,Buurt     ,2810,1455,1355,4.0,41.0,33.0,17.0,6.0,83.0,10.0,6.0,2.0,15.0,10.0,6.0,2.0,2235,80.0,14.0,5.0,1.3,13288.0,1617,150.0,22.0,78.0,89.0,17.0,72.0,44.0,28.0,98.0,2.0,2400.0,2150.0,1350.0,2650.0,1700.0,2450.0,1800.0,3350.0,2450.0,2650.0,3420.0,2100.0,1400.0,1450.0,2000.0,22.4,16.6,60.0,9.0,8.0,69.0,23.0,315.0,580,115,465,465,115,0.3,2742.0,65,1,5523,2013,235.0,235.0,1.5
9,140002,Buurt     ,2885,1495,1385,3.0,40.0,34.0,17.0,6.0,83.0,10.0,6.0,2.0,15.0,10.0,4.0,3.0,2265,79.0,15.0,5.0,1.3,13638.0,1634,142.0,21.0,79.0,89.0,16.0,79.0,43.0,35.0,98.0,2.0,2150.0,2050.0,1050.0,2450.0,1250.0,2600.0,1350.0,3350.0,2450.0,2650.0,3420.0,1950.0,1000.0,1100.0,2500.0,18.5,17.5,65.0,8.1,4.3,26.1,19.7,315.0,575,95,480,455,125,0.3,2728.0,60,1,5640,2014,57.0,292.0,1.5
10,140002,Buurt     ,3900,2010,1890,115.0,1635.0,1340.0,555.0,250.0,3260.0,395.0,185.0,55.0,575.0,410.0,5.0,3.0,3080,2460.0,475.0,145.0,1.3,14591.0,2128,135.0,18.0,82.0,93.0,16.0,80.0,41.0,39.0,90.0,10.0,2230.0,2170.0,1070.0,2430.0,1360.0,2780.0,1480.0,2170.0,1280.0,2650.0,3420.0,2180.0,1140.0,1110.0,3500.0,21.0,19.7,60.2,10.7,4.9,19.2,16.0,410.0,760,150,610,585,180,0.2,2846.0,80,1,5431,2015,6.0,298.0,1.5
11,140002,Buurt     ,3885,2015,1870,110.0,1620.0,1345.0,555.0,255.0,3265.0,380.0,190.0,50.0,580.0,455.0,5.0,3.0,3045,2405.0,510.0,130.0,1.3,14494.0,2182,135.0,17.0,83.0,93.0,15.0,81.0,40.0,41.0,90.0,10.0,2160.0,2120.0,1010.0,2290.0,1430.0,2770.0,1600.0,2270.0,1740.0,2650.0,3420.0,2090.0,1070.0,1080.0,3500.0,21.0,19.7,60.2,10.7,4.9,19.2,16.0,405.0,780,165,615,605,175,0.3,2908.0,75,1,5526,2016,134.0,432.0,1.5
12,140003,Buurt     ,1475,800,670,2.0,45.0,36.0,12.0,5.0,85.0,9.0,4.0,1.0,13.0,7.0,4.0,2.0,1200,82.0,16.0,2.0,1.2,13733.0,843,180.0,16.0,84.0,85.0,19.0,70.0,22.0,47.0,98.0,2.0,2500.0,2050.0,1350.0,3200.0,2250.0,2770.0,1600.0,2270.0,1740.0,2650.0,3420.0,2100.0,1300.0,1700.0,1000.0,23.3,16.9,61.0,13.0,11.0,64.0,22.0,300.0,265,70,200,185,80,0.2,2466.0,35,1,6219,2013,8.0,8.0,2.0
13,140003,Buurt     ,1495,795,700,2.0,46.0,36.0,12.0,4.0,86.0,9.0,4.0,1.0,14.0,6.0,4.0,1.0,1210,81.0,17.0,2.0,1.2,13938.0,849,168.0,15.0,85.0,84.0,17.0,79.0,23.0,55.0,98.0,2.0,2200.0,2000.0,1050.0,3000.0,1700.0,2770.0,1600.0,2270.0,1740.0,2650.0,3420.0,2000.0,1000.0,1200.0,1300.0,18.9,18.1,69.2,9.5,5.5,23.5,18.2,290.0,265,65,200,185,80,0.2,2447.0,35,1,6320,2014,40.0,48.0,2.0
14,140003,Buurt     ,1560,825,730,40.0,665.0,505.0,190.0,150.0,1275.0,170.0,80.0,30.0,245.0,130.0,5.0,3.0,1240,985.0,195.0,55.0,1.3,16016.0,939,136.0,14.0,86.0,84.0,15.0,82.0,17.0,65.0,97.0,3.0,2190.0,2090.0,1150.0,2540.0,1580.0,3280.0,2280.0,2270.0,1740.0,2650.0,3420.0,2110.0,1100.0,1220.0,1400.0,23.3,21.8,56.5,14.5,7.3,16.3,13.4,205.0,340,95,245,275,65,0.3,3491.0,25,1,5853,2015,229.0,277.0,2.0
15,140003,Buurt     ,1715,920,790,45.0,715.0,605.0,190.0,150.0,1435.0,175.0,75.0,30.0,275.0,140.0,6.0,3.0,1370,1095.0,225.0,50.0,1.2,17548.0,962,151.0,13.0,87.0,94.0,15.0,82.0,16.0,66.0,97.0,3.0,2160.0,1930.0,1170.0,2630.0,1770.0,3670.0,2590.0,2270.0,1740.0,2650.0,3420.0,1940.0,1130.0,1260.0,1400.0,23.3,21.8,56.5,14.5,7.3,16.3,13.4,210.0,340,90,250,265,70,0.2,3471.0,20,1,5961,2016,0.0,277.0,2.0
16,140004,Buurt     ,5090,2505,2585,5.0,41.0,30.0,16.0,8.0,81.0,11.0,6.0,3.0,13.0,7.0,7.0,5.0,3845,80.0,14.0,6.0,1.3,11012.0,2441,172.0,23.0,77.0,90.0,28.0,64.0,32.0,33.0,87.0,13.0,2350.0,2200.0,1550.0,2400.0,1700.0,3050.0,2000.0,2800.0,2650.0,2650.0,3600.0,2050.0,1550.0,1650.0,3400.0,24.3,17.7,57.0,15.0,12.0,61.0,17.0,625.0,1095,275,820,835,260,0.3,2368.0,95,1,6059,2013,0.0,0.0,1.1666666666666667
17,140004,Buurt     ,5310,2620,2685,5.0,41.0,30.0,16.0,8.0,81.0,11.0,6.0,3.0,13.0,8.0,6.0,7.0,4075,79.0,15.0,6.0,1.3,11484.0,2433,166.0,23.0,77.0,91.0,26.0,71.0,31.0,39.0,87.0,13.0,2250.0,2150.0,1150.0,2350.0,1250.0,2900.0,1550.0,2600.0,1700.0,2300.0,2600.0,1800.0,1100.0,1250.0,4500.0,20.2,18.8,64.2,11.9,6.4,22.7,17.3,625.0,1090,250,840,830,260,0.3,2357.0,105,1,6175,2014,0.0,0.0,1.1666666666666667
18,140004,Buurt     ,10,5,5,0.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,2.4,62.0,0,166.0,23.0,77.0,91.0,26.0,71.0,31.0,39.0,87.0,13.0,2250.0,2150.0,1150.0,2350.0,1250.0,2900.0,1550.0,2600.0,1700.0,2300.0,2600.0,1800.0,1100.0,1250.0,0.0,20.2,18.8,64.2,11.9,6.4,22.7,17.3,0.0,0,0,0,0,0,0.3,2357.0,0,1,5735,2015,0.0,0.0,1.1666666666666667
19,140004,Buurt     ,10,5,0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.8,62.0,0,166.0,23.0,77.0,91.0,26.0,71.0,31.0,39.0,87.0,13.0,2250.0,2150.0,1150.0,2350.0,1250.0,2900.0,1550.0,2600.0,1700.0,2300.0,2600.0,1800.0,1100.0,1250.0,0.0,20.2,18.8,64.2,11.9,6.4,22.7,17.3,0.0,0,0,0,0,0,0.3,2357.0,0,1,5835,2016,0.0,0.0,1.1666666666666667
20,140005,Buurt     ,4295,2105,2195,205.0,1730.0,1255.0,705.0,395.0,3460.0,450.0,260.0,125.0,600.0,365.0,5.0,7.0,3300,2640.0,465.0,195.0,1.3,13654.0,1922,170.0,26.0,74.0,92.0,28.0,69.0,28.0,42.0,96.0,4.0,2210.0,2050.0,1240.0,2500.0,1540.0,2850.0,1640.0,2730.0,1700.0,2300.0,2600.0,1980.0,1270.0,1380.0,3700.0,22.2,20.2,61.0,12.1,6.1,19.7,17.0,520.0,905,200,705,710,195,0.3,2872.0,90,1,5984,2015,151.0,151.0,1.5263157894736843
21,140005,Buurt     ,5345,2705,2635,255.0,2225.0,1580.0,830.0,450.0,4370.0,535.0,310.0,130.0,730.0,460.0,6.0,8.0,4150,3350.0,545.0,250.0,1.3,12293.0,2611,153.0,22.0,78.0,94.0,25.0,73.0,36.0,37.0,77.0,23.0,2150.0,2010.0,920.0,2490.0,1510.0,2720.0,1680.0,2730.0,1700.0,3570.0,2330.0,1960.0,930.0,1100.0,3700.0,22.2,20.2,61.0,12.1,6.1,19.7,17.0,635.0,1055,240,815,825,230,0.3,2426.0,100,1,6149,2016,141.0,292.0,1.5263157894736843
22,140006,Buurt     ,865,425,435,45.0,450.0,260.0,85.0,25.0,750.0,80.0,30.0,5.0,85.0,95.0,4.0,2.0,695,580.0,75.0,35.0,1.2,7214.0,549,91.0,11.0,89.0,96.0,18.0,82.0,67.0,15.0,19.0,81.0,2100.0,2040.0,320.0,2710.0,790.0,2620.0,910.0,2730.0,1700.0,3570.0,2330.0,2020.0,180.0,360.0,800.0,21.9,20.1,60.1,13.4,5.9,18.4,13.0,120.0,130,30,100,100,30,0.2,1094.0,15,1,6115,2015,0.0,0.0,
23,140007,Buurt     ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7214.0,3,91.0,11.0,89.0,96.0,18.0,82.0,67.0,15.0,19.0,81.0,2100.0,2040.0,320.0,2710.0,790.0,2620.0,910.0,2730.0,1700.0,3570.0,2330.0,2020.0,180.0,360.0,0.0,21.9,20.1,60.1,13.4,5.9,18.4,13.0,30.0,5,0,5,5,0,0.2,1094.0,0,1,5724,2015,0.0,0.0,1.7333333333333334
24,140007,Buurt     ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7214.0,3,91.0,11.0,89.0,96.0,18.0,82.0,67.0,15.0,19.0,81.0,2100.0,2040.0,320.0,2710.0,790.0,2620.0,910.0,2730.0,1700.0,3570.0,2330.0,2020.0,180.0,360.0,0.0,21.9,20.1,60.1,13.4,5.9,18.4,13.0,30.0,0,0,0,0,0,0.2,1094.0,0,1,5847,2016,0.0,0.0,1.7333333333333334
25,140008,Buurt     ,125,75,50,0.0,15.0,20.0,35.0,50.0,45.0,50.0,15.0,10.0,10.0,5.0,0.0,0.0,90,55.0,30.0,0.0,1.4,986.0,73,305.0,5.0,95.0,89.0,70.0,29.0,0.0,29.0,12.0,88.0,2640.0,2510.0,770.0,2710.0,790.0,2620.0,910.0,2730.0,1700.0,3570.0,2330.0,3360.0,1680.0,910.0,100.0,41.2,40.5,31.4,33.1,5.9,18.4,13.0,55.0,65,25,40,55,15,0.7,524.0,15,1,5320,2015,0.0,0.0,1.8666666666666667
26,140008,Buurt     ,300,170,130,0.0,160.0,45.0,35.0,55.0,220.0,50.0,15.0,10.0,125.0,45.0,0.0,7.0,255,215.0,35.0,0.0,1.2,2348.0,74,312.0,7.0,93.0,91.0,70.0,28.0,0.0,28.0,14.0,86.0,2600.0,2530.0,920.0,2710.0,790.0,2620.0,910.0,2730.0,1700.0,3570.0,2330.0,3220.0,2280.0,1110.0,100.0,41.2,40.5,31.4,33.1,5.9,18.4,13.0,55.0,65,25,40,55,10,0.3,499.0,15,1,5412,2016,0.0,0.0,1.8666666666666667
27,140100,Buurt     ,6810,3425,3385,4.0,46.0,26.0,16.0,7.0,80.0,13.0,4.0,2.0,14.0,6.0,4.0,3.0,5175,78.0,16.0,6.0,1.3,14587.0,3071,212.0,27.0,73.0,86.0,39.0,48.0,9.0,39.0,98.0,2.0,2800.0,2550.0,1700.0,3300.0,2100.0,3550.0,2500.0,2730.0,1700.0,4750.0,3400.0,2700.0,1750.0,1900.0,4500.0,27.7,19.3,52.0,20.0,19.0,51.0,12.0,625.0,1550,385,1165,1175,375,0.3,3319.0,130,1,5287,2013,284.0,284.0,1.6551724137931034
28,140100,Buurt     ,7145,3605,3540,4.0,47.0,26.0,15.0,7.0,81.0,13.0,4.0,2.0,15.0,7.0,5.0,2.0,5445,78.0,17.0,6.0,1.3,15302.0,3196,188.0,25.0,75.0,92.0,36.0,61.0,13.0,48.0,95.0,5.0,2600.0,2400.0,1250.0,3100.0,1550.0,3350.0,1900.0,2730.0,1700.0,4700.0,2550.0,2150.0,1100.0,1450.0,6200.0,21.8,20.3,61.9,15.1,9.2,15.4,11.7,645.0,1525,375,1150,1155,370,0.3,3269.0,130,1,5381,2014,304.0,588.0,1.6551724137931034
29,140100,Buurt     ,1520,765,755,160.0,435.0,380.0,345.0,190.0,1060.0,345.0,75.0,35.0,370.0,220.0,10.0,4.0,1030,720.0,185.0,125.0,1.5,6973.0,545,218.0,41.0,59.0,96.0,58.0,42.0,16.0,26.0,70.0,30.0,2470.0,2170.0,860.0,2780.0,1080.0,3520.0,1310.0,2730.0,1700.0,4700.0,2550.0,1980.0,860.0,970.0,900.0,38.1,31.4,27.7,35.2,24.6,4.7,4.2,100.0,445,150,295,345,100,0.4,2040.0,35,1,3875,2015,20.0,608.0,1.6551724137931034
30,140100,Buurt     ,1405,695,710,155.0,350.0,365.0,325.0,205.0,945.0,335.0,85.0,40.0,330.0,155.0,6.0,2.0,915,605.0,180.0,120.0,1.5,6439.0,544,223.0,41.0,59.0,97.0,59.0,41.0,16.0,25.0,70.0,30.0,2460.0,2180.0,910.0,2730.0,1160.0,3480.0,1420.0,2730.0,1700.0,4700.0,2550.0,1970.0,930.0,1030.0,900.0,38.1,31.4,27.7,35.2,24.6,4.7,4.2,100.0,455,160,295,360,95,0.5,2090.0,30,1,3932,2016,33.0,641.0,1.6551724137931034
31,140101,Buurt     ,4170,2060,2110,4.0,47.0,32.0,11.0,5.0,86.0,9.0,4.0,1.0,12.0,7.0,6.0,2.0,3255,80.0,15.0,5.0,1.3,8197.0,2260,149.0,9.0,91.0,95.0,38.0,51.0,20.0,30.0,94.0,6.0,2300.0,2300.0,1600.0,2350.0,1850.0,2150.0,1850.0,2550.0,1650.0,2900.0,2250.0,2200.0,1600.0,1650.0,2800.0,22.2,16.1,59.0,13.0,9.0,61.0,17.0,240.0,895,195,700,675,220,0.3,1760.0,90,1,4025,2013,229.0,229.0,1.7
32,140101,Buurt     ,4265,2060,2210,4.0,49.0,32.0,10.0,5.0,87.0,9.0,3.0,1.0,11.0,7.0,8.0,3.0,3375,81.0,14.0,5.0,1.3,8392.0,2306,139.0,9.0,91.0,94.0,33.0,66.0,19.0,47.0,94.0,6.0,2200.0,2200.0,1250.0,2250.0,1350.0,2050.0,1450.0,2600.0,1250.0,2850.0,2300.0,1950.0,1100.0,1250.0,3800.0,18.2,17.0,66.6,10.7,4.4,19.7,14.1,260.0,885,195,690,685,200,0.3,1740.0,110,1,4088,2014,38.0,267.0,1.7
33,140101,Buurt     ,5140,2580,2560,315.0,1685.0,1755.0,995.0,385.0,4110.0,640.0,285.0,105.0,640.0,345.0,7.0,3.0,3710,2685.0,705.0,325.0,1.4,13058.0,2676,150.0,36.0,64.0,96.0,32.0,66.0,30.0,35.0,96.0,4.0,2030.0,1940.0,1090.0,2150.0,1300.0,2270.0,1430.0,2400.0,1610.0,2800.0,2530.0,1980.0,1140.0,1180.0,4500.0,24.0,21.8,53.5,14.3,6.8,16.1,13.6,475.0,1365,250,1115,1070,295,0.4,3468.0,145,1,3769,2015,80.0,347.0,1.7
34,140101,Buurt     ,5120,2560,2560,305.0,1650.0,1750.0,1005.0,405.0,4105.0,620.0,290.0,100.0,685.0,345.0,7.0,3.0,3660,2600.0,740.0,320.0,1.4,12915.0,2681,152.0,36.0,64.0,96.0,32.0,65.0,29.0,36.0,96.0,4.0,1980.0,1900.0,1140.0,2110.0,1390.0,2160.0,1590.0,2240.0,1760.0,2590.0,2760.0,1930.0,1190.0,1250.0,4500.0,24.0,21.8,53.5,14.3,6.8,16.1,13.6,495.0,1390,265,1125,1095,290,0.4,3503.0,125,1,3826,2016,31.0,378.0,1.7
35,140102,Buurt     ,60,40,15,7.0,34.0,36.0,16.0,7.0,79.0,16.0,2.0,3.0,13.0,13.0,0.0,0.0,40,71.0,17.0,12.0,1.5,400.0,22,152.0,73.0,27.0,73.0,36.0,45.0,5.0,41.0,100.0,0.0,3850.0,1900.0,1140.0,2110.0,1390.0,2160.0,1590.0,3150.0,2500.0,2590.0,2760.0,1930.0,1190.0,2700.0,4500.0,24.0,21.8,53.5,14.3,6.8,16.1,13.6,35.0,50,25,25,25,30,0.4,3503.0,0,1,2971,2013,80.0,80.0,1.6206896551724137
36,140102,Buurt     ,65,50,15,4.0,37.0,31.0,21.0,6.0,76.0,16.0,4.0,3.0,10.0,18.0,0.0,0.0,50,82.0,8.0,10.0,1.4,440.0,22,152.0,68.0,32.0,77.0,32.0,64.0,5.0,59.0,100.0,0.0,3050.0,1900.0,1140.0,2110.0,1390.0,2160.0,1590.0,2800.0,1800.0,2590.0,2760.0,1930.0,1190.0,1950.0,0.0,24.0,21.8,53.5,14.3,6.8,16.1,13.6,35.0,50,25,25,20,30,0.4,3503.0,5,1,2971,2014,0.0,80.0,1.6206896551724137
37,140102,Buurt     ,1525,735,790,125.0,540.0,505.0,275.0,80.0,1235.0,205.0,70.0,10.0,190.0,80.0,15.0,1.0,1080,790.0,195.0,90.0,1.4,9369.0,702,180.0,32.0,68.0,94.0,52.0,46.0,8.0,39.0,93.0,7.0,2380.0,2260.0,1400.0,2410.0,1460.0,3160.0,1970.0,2800.0,1800.0,4860.0,3440.0,2390.0,1430.0,1470.0,1300.0,30.4,27.2,48.7,23.8,14.1,11.7,8.6,125.0,420,115,305,325,95,0.4,2593.0,45,1,3772,2015,0.0,80.0,1.6206896551724137
38,140102,Buurt     ,1560,760,800,130.0,525.0,535.0,275.0,90.0,1250.0,215.0,80.0,15.0,205.0,100.0,11.0,1.0,1090,785.0,205.0,100.0,1.4,9603.0,711,184.0,32.0,68.0,95.0,51.0,48.0,7.0,41.0,93.0,7.0,2350.0,2250.0,1490.0,2370.0,1510.0,3210.0,2100.0,3080.0,2410.0,4680.0,3520.0,2300.0,1490.0,1550.0,1300.0,30.4,27.2,48.7,23.8,14.1,11.7,8.6,135.0,435,120,315,330,105,0.4,2679.0,50,1,3857,2016,0.0,80.0,1.6206896551724137
39,140103,Buurt     ,2260,1155,1105,8.0,27.0,35.0,20.0,10.0,74.0,16.0,7.0,3.0,12.0,10.0,11.0,7.0,1580,68.0,20.0,12.0,1.4,9376.0,1259,140.0,14.0,86.0,97.0,28.0,71.0,58.0,13.0,88.0,12.0,2000.0,1900.0,1400.0,2550.0,1450.0,2950.0,2050.0,3080.0,2410.0,4680.0,3520.0,1900.0,1350.0,1400.0,1700.0,23.6,18.3,53.0,12.0,7.0,69.0,21.0,110.0,610,160,450,495,115,0.4,2532.0,60,1,3269,2013,47.0,47.0,1.8
40,140103,Buurt     ,2280,1165,1115,8.0,27.0,35.0,20.0,9.0,75.0,15.0,7.0,3.0,12.0,10.0,7.0,3.0,1580,67.0,20.0,12.0,1.4,9468.0,1262,134.0,14.0,86.0,97.0,26.0,73.0,58.0,15.0,88.0,12.0,1950.0,1850.0,1050.0,2450.0,1100.0,2800.0,1500.0,3080.0,2410.0,4680.0,3520.0,1800.0,1000.0,1050.0,1900.0,21.6,19.2,54.3,10.7,6.0,25.6,19.3,120.0,595,155,445,485,110,0.4,2478.0,60,1,3340,2014,18.0,65.0,1.8
41,140103,Buurt     ,4565,2200,2365,190.0,1535.0,1620.0,685.0,530.0,3495.0,645.0,265.0,155.0,545.0,285.0,9.0,7.0,3390,2500.0,700.0,195.0,1.3,8256.0,2481,144.0,4.0,96.0,95.0,32.0,67.0,38.0,29.0,87.0,13.0,2080.0,1950.0,1170.0,2850.0,1570.0,2650.0,1590.0,2850.0,1960.0,4680.0,3520.0,1850.0,1160.0,1260.0,4100.0,23.8,22.2,52.0,13.9,5.7,13.0,12.5,330.0,1260,325,935,1005,255,0.4,2283.0,125,1,3845,2015,0.0,65.0,1.8
42,140103,Buurt     ,4605,2215,2390,205.0,1540.0,1650.0,665.0,540.0,3570.0,615.0,265.0,150.0,550.0,345.0,8.0,5.0,3430,2540.0,680.0,210.0,1.3,8330.0,2481,147.0,4.0,96.0,95.0,32.0,68.0,38.0,30.0,87.0,13.0,2060.0,1930.0,1210.0,2970.0,1540.0,2570.0,1730.0,2880.0,2070.0,4680.0,3520.0,1830.0,1190.0,1290.0,4100.0,23.8,22.2,52.0,13.9,5.7,13.0,12.5,335.0,1240,330,910,990,255,0.4,2244.0,130,1,3917,2016,24.0,89.0,1.8
43,140104,Buurt     ,4750,2185,2560,18.0,11.0,22.0,24.0,25.0,47.0,32.0,11.0,10.0,10.0,20.0,8.0,17.0,2225,43.0,25.0,32.0,2.1,4401.0,2182,141.0,45.0,55.0,97.0,21.0,79.0,76.0,3.0,81.0,19.0,2550.0,1900.0,800.0,3300.0,1850.0,3350.0,1900.0,4050.0,1950.0,3600.0,2900.0,2350.0,1250.0,1300.0,3200.0,21.5,15.4,58.0,6.0,5.0,62.0,21.0,135.0,1365,340,1025,1155,210,0.6,1265.0,75,2,2275,2013,10.0,10.0,1.1
44,140104,Buurt     ,4790,2210,2580,18.0,13.0,21.0,24.0,25.0,49.0,31.0,11.0,10.0,10.0,20.0,10.0,19.0,2280,45.0,24.0,31.0,2.0,4440.0,2220,136.0,44.0,56.0,98.0,22.0,77.0,75.0,2.0,81.0,19.0,2500.0,1900.0,600.0,3200.0,1350.0,3300.0,1450.0,4100.0,1400.0,2800.0,2050.0,2300.0,950.0,950.0,3500.0,20.2,15.4,55.3,6.7,5.4,21.2,18.1,125.0,1370,330,1040,1170,200,0.6,1269.0,70,2,2272,2014,24.0,34.0,1.1
